"Location_Name","Map_ID","X_coord","Y_coord","Z_coord"
"Nagrand: Clan Watch",530,-2303.18,6835.65,-4.25749
"Nagrand: Elemental Plateau",530,-726.09,6639.09,178.318
"Nagrand: Forge Camp: Fear",530,-1845.69,9245.25,70.5025
"Nagrand: Forge Camp: Hate",530,-1317.73,8929.64,53.6931
"Nagrand: Garadar",530,-1319.78,7213.66,33.6459
"Nagrand: Halaa",530,-1571.2,7952.93,-22.6595
"Nagrand: Halaani Basin",530,-1519.82,7802.22,-99.0745
"Nagrand: Kil'sorrow Fortress",530,-2911.18,6363.71,86.4169
"Nagrand: Lake Sunspring",530,-1640.69,8219.43,-21.7978
"Nagrand: Laughing Skull Courtyard",530,-845.807,7715.86,34.5427
"Nagrand: Laughing Skull Ruins",530,-820.565,7785.62,35.3922
"Nagrand: Mag'hari Procession",530,-1280.52658,8502.27832,17.63538
"Nagrand: Nesingwary Safari",530,-1439.85,6345.17,38.4342
"Nagrand: Northwind Cleft",530,-1215.07,8046.9,-85.7564
"Nagrand: Oshu'gun",530,-2582.45,8315.35,-51.2936
"Nagrand: Skysong Lake",530,-876.407,7304.17,33.2939
"Nagrand: Southwind Cleft",530,-2018.94,7585.89,-90.6735
"Nagrand: Spirit Fields",530,-2371.53,8099.73,-43.4541
"Nagrand: Sunspring Post",530,-1515.82,8517.78,0.880106
"Nagrand: Telaar",530,-2623.44,7290.77,20.9015
"Nagrand: Telaari Basin",530,-1878.22,7158.61,-85.3587
"Nagrand: The Barrier Hills (West)",530,-1711.55,6115.41,235.458
"Nagrand: The High Path",530,-1982.059326,5975.375488,156.739456
"Nagrand: The Low Path",530,-2739.93,6041,35.8475
"Nagrand: The Ring of Blood",530,-724.325,7907.29,51.2203
"Nagrand: The Ring of Trials",530,-1980.66,6561.14,11.132
"Nagrand: The Twilight Ridge",530,-1464.66,9725.42,200.786
"Nagrand: Throne of the Elements",530,-827.015,6969.24,34.4419
"Nagrand: Warmaul Hill",530,-765.803,8843.22,183.244
"Nagrand: Windyreed Pass",530,-1269.51,6247.06,49.702
"Nagrand: Windyreed Village",530,-1895.57,6344.91,47.0875
"Nagrand: Zangar Ridge",530,-586.042,8445.2,64.499
"Netherstorm: Access Shaft Zeon",530,3747.68,2081.86,148.836
"Netherstorm: Area 52",530,3049.15,3686.12,142.387
"Netherstorm: Arklon Ruins",530,2747.64,3184.87,151.746
"Netherstorm: Arklonis Ridge",530,2935.15,3220.2,155.999
"Netherstorm: Camp of Boom",530,3220.87,3542.53,123.954
"Netherstorm: Celestial Ridge",530,4021.99,1464.19,-120.737
"Netherstorm: Cosmowrench",530,2965.75,1788.97,139.122
"Netherstorm: Eco-Dome Farfield",530,5017.62,2959.78,104.552
"Netherstorm: Eco-Dome Midrealm",530,3543.11,2869.01,148.592
"Netherstorm: Eco-Dome Skyperch",530,4050.13,3262.46,145.843
"Netherstorm: Eco-Dome Sutheron",530,4450.18,2838.68,140.776
"Netherstorm: Ethereum Staging Grounds",530,3950.33,2372.75,112.328
"Netherstorm: Forge Base: Gehenna",530,4635.56,3220.84,158.043
"Netherstorm: Forge Base: Oblivion",530,4456.36,3414.98,162.638
"Netherstorm: Gyro-Plank Bridge",530,3379.03,4293.63,120.417
"Netherstorm: Invasion Point: Destroyer",530,3047.31,2708.38,114.323
"Netherstorm: Invasion Point: Overlord",530,4744.37,3428.96,102.822
"Netherstorm: Kirin'Var Village",530,2297.48,2285.89,96.1685
"Netherstorm: Manaforge Ara",530,3948.4,3855.48,181.19
"Netherstorm: Manaforge B'naar",530,2970.8,4046.41,151.434
"Netherstorm: Manaforge Coruu",530,2428.34,2892.05,131.243
"Netherstorm: Manaforge Duro",530,3116.33,2232.21,153.034
"Netherstorm: Manaforge Ultris",530,3920.12,1854.29,254.842
"Netherstorm: Midrealm Post",530,3370.87,2879.48,143.598
"Netherstorm: Netherstone",530,4819.37,2738.71,87.6118
"Netherstorm: Protectorate Watch Post",530,4266.11,2185.46,136.77
"Netherstorm: Ruins of Enkaat",530,3475.52,3637.31,157.739
"Netherstorm: Ruins of Farahlon",530,4694.89,2553.49,230.037
"Netherstorm: Socrethar's Seat",530,4844.85,3756.3,216.358
"Netherstorm: Sunfury Hold",530,2483.05,2426.97,134.128
"Netherstorm: Tempest Keep Entrance",530,3100.08,1531.53,190.3
"Netherstorm: The Heap",530,2568.19,3805.79,145.584
"Netherstorm: The Proving Grounds",530,3098.48,3392.36,105.081
"Netherstorm: The Scrap Field",530,3329.13,2669.15,157.369
"Netherstorm: The Stormspire",530,4120.93,2976.24,351.318
"Netherstorm: The Tempest Rift",530,3214.44,1695.73,113.926
"Netherstorm: The Vortex Fields",530,3131.32,1906,144.265
"Netherstorm: Trelleum Mine",530,3801.91,4013.88,121.677
"Netherstorm: Voidwind Plateau",530,3973.41,1685.69,149.611
"Shadowmoon Valley: Altar of Sha'tar",530,-3062.3,833.73,-10.235
"Shadowmoon Valley: Ata'mal Terrace",530,-3293.46,339.434,120.505
"Shadowmoon Valley: Coilskar Cistern",530,-2942.27,1320.54,7.71726
"Shadowmoon Valley: Coilskar Point",530,-3005.02,1718.1,73.8551
"Shadowmoon Valley: Dragonmaw Fortress",530,-4183.1,491.2,29.2762
"Shadowmoon Valley: Eclipse Point",530,-4480.32,1671.1,163.446
"Shadowmoon Valley: Illidari Point",530,-3791.75,2558.65,91.5121
"Shadowmoon Valley: Invasion Point: Cataclysm",530,-2741.3,2414.56,93.2346
"Shadowmoon Valley: Legion Hold",530,-3265.96,2869.74,121.091
"Shadowmoon Valley: Netherwing Fields",530,-4063.69,830.97,3.62364
"Shadowmoon Valley: Netherwing Ledge",530,-5076.26,325.088,169.758
"Shadowmoon Valley: Ruins of Baa'ri",530,-3334.4,1021.28,52.8839
"Shadowmoon Valley: Ruins of Karabor",530,-3835.97,342.959,120.621
"Shadowmoon Valley: Sanctum of the Stars",530,-4084.38,1107.48,41.012
"Shadowmoon Valley: Shadowmoon Village",530,-3061.65,2541.14,62.325
"Shadowmoon Valley: Shattered Plains",530,-2495.02,1052.73,51.1218
"Shadowmoon Valley: Sketh'lon Wreckage",530,-3057.82,2158.12,76.811
"Shadowmoon Valley: Slag Watch",530,-3345.54,2113.45,102.377
"Shadowmoon Valley: The Altar of Damnation",530,-3601.85,1910.88,47.3681
"Shadowmoon Valley: The Black Temple Entrance",530,-3568.9,-114.119,299.77
"Shadowmoon Valley: The Deathforge",530,-3341.68,2010.15,32.3508
"Shadowmoon Valley: The Fel Pits",530,-3818.74,1520.83,44.1776
"Shadowmoon Valley: The Fetid Pool",530,-3426.68,2800.7,124.373
"Shadowmoon Valley: The Hand of Gul'dan",530,-3572.58,1391.82,418.579
"Shadowmoon Valley: The Path of Conquest",530,-4383.71,1317.36,84.786
"Shadowmoon Valley: Warden's Cage",530,-3782.55,1076.13,70.6543
"Shadowmoon Valley: Wildhammer Stronghold",530,-3959.63,2187.07,101.764
"Shattrath City: Aldor Rise Inn",530,-1897.82,5768.27,131.414
"Shattrath City: Aldor Rise",530,-1795.21,5635.89,130.676
"Shattrath City: Bank",530,-2011.76,5356.12,-9.35028
"Shattrath City: Lower City",530,-1679.5,5223.07,-48.852
"Shattrath City: Scryer's Tier Inn",530,-2181.39,5403.09,51.8837
"Shattrath City: Scryer's Tier",530,-2064.58,5497.26,54.3005
"Shattrath City: Shrine of Unending Light",530,-1735.84,5813.33,148.658
"Shattrath City: Terrace of Light",530,-1849.42,5401.46,-12.4279
"Shattrath City: The Seer's Library",530,-2265.29,5564.47,67.0103
"Shattrath City: World's End Tavern",530,-1755.85,5153.99,-37.2047
"Terokkar Forest: Allerian Post",530,-2580.94,3331.18,-0.314187
"Terokkar Forest: Allerian Stronghold",530,-2943.1,3972.2,-0.572005
"Terokkar Forest: Blackwind Lake",530,-3899.45,3625.72,273.339
"Terokkar Forest: Blackwind Valley",530,-3578.28,3525.53,276.438
"Terokkar Forest: Bleeding Hollow Ruins",530,-3273.07,5979.14,-3.80411
"Terokkar Forest: Bonechewer Ruins",530,-2960.66,3543.82,-9.50304
"Terokkar Forest: Carrion Hill",530,-2821.48,4737.51,-6.40475
"Terokkar Forest: Cenarion Thicket",530,-1846.57,4691.23,8.62077
"Terokkar Forest: Firewing Point",530,-2346.83,3277.95,-0.996195
"Terokkar Forest: Grangol'var Village",530,-2459,5005.4,28.3576
"Terokkar Forest: Lake Ere'Noru",530,-3203.56,3915.38,59.6416
"Terokkar Forest: Lake Jorune",530,-2441.26,4638.13,158.083
"Terokkar Forest: Netherweb Ridge",530,-3943.36,4182.61,1.92239
"Terokkar Forest: Raastok Glade",530,-2521.73,3878.92,10.2101
"Terokkar Forest: Razorthorn Shelf",530,-1720.78,4078.5,63.6511
"Terokkar Forest: Refugee Caravan",530,-2828.712891,5097.352539,-15.616056
"Terokkar Forest: Ring of Observance",530,-3327.000244,4928.075195,-100.723274
"Terokkar Forest: Shadow Tomb",530,-2895.93,5391.01,-9.06354
"Terokkar Forest: Shattrath City Entrance",530,-1539.62,5225.71,28.4726
"Terokkar Forest: Silmyr Lake",530,-1379.79,4836.43,-6.38123
"Terokkar Forest: Blackwind Landing",530,-3353.29,3648.75,284.845184
"Terokkar Forest: Skettis",530,-4084.68,3234.97,304.998
"Terokkar Forest: Derelict Caravan",530,-3692.34,4766.32,-21.2209
"Terokkar Forest: Stonebreaker Camp",530,-2531.38,3675.46,1.49751
"Terokkar Forest: Stonebreaker Hold",530,-2620.85,4392.7,34.3789
"Terokkar Forest: The Barrier Hills (East)",530,-1404.78,5882.58,185.805
"Terokkar Forest: The Bone Wastes",530,-2856.94,4900.05,-5.73148
"Terokkar Forest: Tomb of Lights",530,-2998.21,4544.82,-21.8332
"Terokkar Forest: Tuurem",530,-2149.82,4196.83,7.54166
"Terokkar Forest: Veil Lithic",530,-3599.66,5796.43,-5.38142
"Terokkar Forest: Veil Reskk",530,-1558.15,4405.5,38.1586
"Terokkar Forest: Veil Rhaze",530,-3098.46,5634.93,-5.15098
"Terokkar Forest: Veil Shalas",530,-3420.87,4022.06,66.8922
"Terokkar Forest: Veil Shienor",530,-1903.59,3905.13,-2.53555
"Terokkar Forest: Veil Skith",530,-2548.53,5411.64,0.064068
"Terokkar Forest: Wayne's Refuge",530,-2390.73,2902.69,-55.4983
"Terokkar Forest: Writhing Mound",530,-3432.42,4411.98,-14.2245
"Zangarmarsh: Ango'rosh Grounds",530,1145.41,8529.24,22.3858
"Zangarmarsh: Ango'rosh Stronghold",530,1628.33,8540.92,6.14228
"Zangarmarsh: Bloodscale Enclave",530,505.486,8132.6,19.6888
"Zangarmarsh: Bloodscale Grounds",530,600.804,6321.17,23.6119
"Zangarmarsh: Boha'mu Ruins",530,-345.449,7257.28,46.3662
"Zangarmarsh: Cenarion Refuge",530,-212.626,5490.12,21.7828
"Zangarmarsh: Cenarion Watchpost",530,-272.983,8315.52,21.0438
"Zangarmarsh: Coilfang Reservoir Entrance",530,733.647,6866.08,-69.7854
"Zangarmarsh: Daggerfen Village",530,1147.78,8269.75,19.9422
"Zangarmarsh: Darkcrest Enclave",530,-370.855,6290.88,19.0443
"Zangarmarsh: Darkcrest Shore",530,-900.916,5814.41,23.7239
"Zangarmarsh: Feralfen Village",530,-71.195,7162.71,18.7955
"Zangarmarsh: Funggor Cavern",530,-1122.96,5710.54,58.5347
"Zangarmarsh: Hewn Bog",530,879.804,7740.66,23.3612
"Zangarmarsh: Marshlight Lake",530,542.911,8406.15,21.4549
"Zangarmarsh: Orebor Harborage",530,923.286,7383.09,20.0104
"Zangarmarsh: Portal Clearing",530,571.396,8659.65,19.9545
"Zangarmarsh: Quagg Ridge",530,-171.239,7991.97,41.5366
"Zangarmarsh: Serpent Lake",530,408.988,7118.52,23.4518
"Zangarmarsh: Sporeggar",530,235.37,8511,23.1364
"Zangarmarsh: Sporewind Lake",530,209.715,8774.04,23.093
"Zangarmarsh: Swamprat Post",530,100.846,5209.63,21.6868
"Zangarmarsh: Telredor",530,280.384,6041.81,130.286
"Zangarmarsh: The Dead Mire",530,423.378,5376.2,19.8496
"Zangarmarsh: The Lagoon",530,-116.222,6490.34,20.1127
"Zangarmarsh: The Spawning Glen",530,-98.3028,8726.11,20.708
"Zangarmarsh: Twin Spire Ruins",530,224.994,6953.51,23.4443
"Zangarmarsh: Umbrafen Lake",530,-220.87,5791.59,23.1452
"Zangarmarsh: Umbrafen Village",530,-855.415,5222.56,18.4855
"Zangarmarsh: Zabra'jin",530,261.398,7859.78,23.3885
"Ebon Hold: Plaguelands: Scarlet Enclave",609,2356.51,-5664.1801,382.25
"Wintergrasp: Wintergrasp",571,5100.81,2185.6499,365.6199
"Howling Fjord: Kamagua",571,787.755,-2889.06,6.5919
"Howling Fjord: Valgarde",571,567.4149,-5012.58,11.6673
"Howling Fjord: West Guard Keep",571,1343.0976,-3288.1374,174.4545
"Howling Fjord: Fort Wildervar",571,2467.521,-5028.96,283.6737
"Borean Tundra: Transitus Shield",571,3573.8999,6661.0698,195.363
"Borean Tundra: Unu'pe",571,2917.2099,4043.4399,1.9677
"Borean Tundra: Valiance Keep",571,2272.9799,5171.8198,11.346
"Borean Tundra: Fizzcrank Airstrip",571,4126.7109,5309.6601,28.7086
"Grizzly Hills: Amberpine Lodge",571,3447.812,-2754.3974,199.3689
"Grizzly Hills: Westfall Brigade Encampment",571,4582.6298,-4254.8598,182.291
"Zul'Drak: Argent Stand",571,5523.6801,-2674.9699,304.1369
"Zul'Drak: Zimi Torga",571,5780.8398,-3598.1599,387.238
"Zul'Drak: Light Breach",571,5189.6699,-2206.85,239.3999
"Zul'Drak: Dubra'jin",571,6897.6499,-4118.2299,467.35
"Zul'Drak: Ebon Watch",571,5218.8999,-1302.2199,242.16
"Sholazar Basin: Nesingwary Base Camp",571,5590.0297,5828.56,-68.1586
"Sholazar Basin: Lakeside Landing",571,5506.2299,4748.1,-194.4299
"Icecrown: The Argent Vanguard",571,6162.6201,-62.092,388.364
"Icecrown: Death's Rise",571,7430.9399,4211.9902,314.1099
"Icecrown: The Shadow Vault",571,8412.0634,2693.3571,655.0952
"Dragonblight: Moa'ki Harbor",571,2793.1899,906.3599,22.6437
"Dragonblight: Wyrmrest Temple Nethestrasz",571,3647.26,244.0509,52.4397
"Dragonblight: Wyrmrest Temple Tariolstraz",571,3547.2199,381.4899,52.2599
"Dragonblight: Wintergarde Keep",571,3713.0559,-691.9813,215.5497
"Dragonblight: Fordragon Hold",571,4606.0898,1410.7099,194.931
"Dragonblight: Star's Rest",571,3506.07,1990.42,65.3657
"Dalaran: Krasus' Landing",571,5813.3701,453.403,658.934
"Storm Peaks: K3",571,6188.9702,-1056.53,410.006
"Storm Peaks: Frosthold",571,6672.8779,-256.9667,962.096
"Storm Peaks: Ulduar",571,8862.4443,-1323.7862,1033.1953
"Storm Peaks: Bouldercrag's Refuge",571,8474.9316,-335.243,906.1583
"Storm Peaks: The Chilled Quagmire",571,5024.9902,3685.55,362.94
"Howling Fjord: Vengence Landing",571,1919.03,-6176.7202,24.6655
"Howling Fjord: New Agamand",571,400.2497,-4542.5307,244.9554
"Howling Fjord: Apothecary Camp",571,2106.05,-2968.81,148.7669
"Howling Fjord: Camp Winterhoof",571,2649.27,-4394.5,283.488
"Borean Tundra: Bor'gorok Outpost",571,4473.2402,5708.79,81.4462
"Borean Tundra: Taunka'le Village",571,3446.1101,4088.4099,16.9603
"Borean Tundra: Warsong Hold",571,2920.29,6242.85,208.8
"Grizzly Hills: Conquest Hold",571,3261.52,-2265.4499,114.2809
"Grizzly Hills: Camp Oneqwah",571,3874.2121,-4520.4833,217.07
"Grizzly Hills: Sunreaver's Command",571,5587.2597,-694.69,206.8099
"Grizzly Hills: Kor'kron Vanguard",571,4941.5898,1167.9499,239.5019
"Grizzly Hills: Agmar Hammer",571,3863.6298,1523.1099,90.3258
"Grizzly Hills: Venomspite",571,3242.9599,-666.1599,166.7899
"Storm Peaks: Grom'Arsh Crash-site",571,7857.2998,-735.02,1177.15
"Storm Peaks: Camp Tunka'lo",571,7793.85,-2810.09,1217.03
"Alterac Valley - BG: Dun Baldar",30,617.276672,-42.834068,42.289104
"Alterac Valley - BG: Dun Baldar Pass",30,757.831421,-489.321869,95.844093
"Alterac Valley - BG: Field of Strife",30,-187.385788,-293.948486,6.667531
"Alterac Valley - BG: Frostwolf Keep",30,-1326.625,-297.883942,90.536034
"Alterac Valley - BG: Frostwolf Village",30,-1201.051392,-366.443909,54.09763
"Alterac Valley - BG: Iceblood Garrison",30,-476.417297,-196.085754,54.793446
"Alterac Valley - BG: Icewing Bunker",30,234.481064,-395.527832,43.235931
"Alterac Valley - BG: Icewing Pass",30,281.56781,46.170521,19.191322
"Alterac Valley - BG: Rock of Durotan",30,-896.4104,-525.779968,54.231255
"Alterac Valley - BG: Stonehearth Outpost",30,23.98254,-298.187042,14.389221
"Alterac Valley - BG: Tower Point",30,-695.935974,-427.200562,87.997581
"Alterac Valley - BG: Wildpaw Ridge",30,-419.024719,-532.699402,84.013458
"Alterac Valley - BG: Winterax Hold",30,-149.652313,26.635336,77.206711
"Arena/Battlegrounds: Arena - Nagrand - BC",559,4071.92,2926.85,12.856189
"Arena/Battlegrounds: Arena - Ruins Of Lordaeron - BC",572,1285.810547,1667.896851,39.464172
"Arena/Battlegrounds: Battle - Arathi Basin - Alliance",529,1292.41,1288.8,-13.64
"Arena/Battlegrounds: Battle - Arathi Basin - Horde",529,699.03,700.18,-15.16
"Blackrock Depths: Detention Block",230,459.455994,27.085884,-70.655228
"Blackrock Spire - Upper: Hall of Blackhand",229,79.99,-233.34,52.02
"Blackwing Lair: Blackwing Lair",469,-7653.554688,-1093.969116,404.183105
"The Deadmines: The Deadmines",36,-16.4,-383.07,61.78
"Gnomeregan: The Clockwerk Run",90,-337.437408,-0.258742,-152.845917
"Gnomeregan: Gnomeregan Train Depot",0,-4858.27002,756.434875,244.922714
"Karazhan: The Gatehouse",532,-11109.36,-2002.97,49.9
"Karazhan: Karazhan Netherspace Tower",532,-10844.8,-2271.81,424.578
"Magisters' Terrace: Magisters' Terrace - Inside",585,7.09,-0.45,-2.8
"Molten Core: The Molten Core",409,1071.902954,-488.489014,-108.219124
"Naxxramas: Naxxramas",533,3005.87,-3435.01,293.882
"Naxxramas: Naxxramas - Sapphiron's Lair",533,3498.27,-5349.45,144.968
"Scholomance: Scholomance",289,199.427017,126.46389,134.911682
"Shadowfang Keep: Shadowfang Keep",33,-228.19,2110.56,76.89
"Scarlet Monastery Armory: Scarlet Monastery Armory",189,1608.380005,-320.5,18.67
"Scarlet Monastery Cathedral: Scarlet Monastery Cathedral",189,855.109985,1320.76001,18.67
"Scarlet Monastery Graveyard: Scarlet Monastery Graveyard",189,1688.57,1052.42,18.68
"Scarlet Monastery Library: Scarlet Monastery Library",189,254.98999,-206.820007,18.677361
"Stratholme: Stratholme",329,3593.15,-3646.56,138.5
"Temple of Atal'Hakkar: Temple of Atal'Hakkar",109,-314.229004,99.879997,-131.848694
"Sunwell Plateau: Parhelion Plaza",580,1788.095459,924.653748,15.271888
"Uldaman: Hall of the Keepers",70,-228.192993,46.160198,-46.018631
"Zul'Gurub: Zul'Gurub",309,-11916.095703,-1239.402832,92.287262
"Caverns of Time: Hyjal Summit - Entrance",1,-8186.544922,-4211.952148,-174.16362
"Caverns of Time: Hyjal Summit - Alliance Base",534,5033.57,-1780.95,1321.83
"Caverns of Time: Hyjal Summit - Horde Encampment",534,5413.55,-2852.26,1512.13
"Caverns of Time: Hyjal Summit - Night Elf Village",534,5186.87,-3389.84,1636.79
"Caverns of Time: Hyjal Summit - Nordrassil",534,5441.94,-3598.37,1561.63
"Caverns of Time: Hyjal Summit - Undead Base",534,5134,-1430.04,1348.98
"Caverns of Time: Old Hillsbrad Foothills - Durnholde Keep",560,2179.86,145.185,88.2163
"Caverns of Time: Old Hillsbrad Foothills - Entrance",1,-8389.935547,-4056.831543,-208.585831
"Caverns of Time: Old Hillsbrad Foothills - Strahnbrad",560,3353,641,164
"Caverns of Time: Old Hillsbrad Foothills - Tarren Mill",560,2637.37,681.769,54.7522
"Caverns of Time: Old Hillsbrad Foothills - Southshore",560,1810.65,1067.53,9.71897
"Caverns of Time: The Black Morass - Dark Portal",269,-2033.498413,7120.973633,22.664389
"Caverns of Time: The Black Morass - Entrance",1,-8732.529297,-4220.262695,-209.499771
"Caverns of Time: The Culling of Stratholme",595,1431.1,556.92,36.69
"Blackfathom Deeps: Blackfathom Deeps",48,-152.983551,106.329994,-40.09531
"Dire Maul East: Warpwood Quarter",429,47.629997,-155.270004,-2.714379
"Dire Maul North: Dire Maul North",429,254.588248,-24.739523,-2.560616
"Dire Maul West: Capital Gardens",429,34.35,160.7,-3.47
"Maraudon: Foulspore Cavern",349,1019.69,-458.31,-43.43
"Onyxia's Lair: Onyxia's Lair",249,29.454847,-68.960884,-6.984023
"Ragefire Chasm: Ragefire Chasm",389,1.784903,-14.368461,-17.553291
"Razorfen Downs: Razorfen Downs",129,2591.989502,1101.24646,51.859333
"Razorfen Kraul: Razorfen Kraul",47,1941.789551,1543.693604,81.661453
"Ahn'Qiraj: Ahn'Qiraj",531,-8231.330078,2010.599976,129.330505
"Ahn'Qiraj: Ruins of Ahn'Qiraj",509,-8429.743164,1512.136475,31.907234
"The Wailing Caverns: The Wailing Caverns",43,-160.00412,131.63653,-74.079254
"Zul'Farrak: Zul'Farrak",209,1221.820557,840.745728,8.976474
"Auchindoun: Auchenai Crypts",558,0,0,0
"Auchindoun: Mana-Tombs",557,0.013477,0.930826,-0.954333
"Auchindoun: Sethekk Halls",556,0,0,0.006213
"Auchindoun: Shadow Labyrinth",555,0,0,-1.12795
"Azshara: Alliance Entrance",37,1064.89,-16.6092,317.148
"Azshara: Horde Entrance",37,-124.097,856.033,298.296
"The Black Temple: Karabor Sewers",564,97.688789,1002.60083,-86.826843
"The Black Temple: Chamber of Command",564,647.760559,314.342865,271.678192
"Coilfang Reservoir: Serpentshrine Cavern",548,42.980713,-27.924601,-70.534996
"Coilfang Reservoir: The Steamvault",545,0,0,-4.19087
"Coilfang Reservoir: The Underbog",546,0,0,-2.75242
"Gruul's Lair: Gruul's Lair",565,65.5905,41.0931,-4.77545
"Hellfire Citadel: Hellfire Ramparts",543,-1348.61,1651.06,68.8195
"Hellfire Citadel: Magtheridon's Lair",544,188.158,25.3929,67.933
"Hellfire Citadel: The Blood Furnace",542,-3.41257,2.00423,-44.2242
"Hellfire Citadel: The Shattered Halls",540,-0.509273,3.83735,-13.1962
"Tempest Keep: The Arcatraz",552,12.879066,0.525871,-0.205504
"Tempest Keep: The Botanica",553,0,0,-1.59128
"Tempest Keep: The Phoenix Hall",550,0,0,-2.42833
"Tempest Keep: The Mechanaar",554,0,0,-1.81282
"Vault of Archavon: Vault of Archavon",624,-503.5889,-103.443,156.0875
"The Obsidian Sanctum: The Obsidian Sanctum",615,3228.58,385.8599,65.549
"Naxxramas: Naxxramas",533,3005.68,-3447.77,293.93
"The Violet Hold",608,1808.8199,803.9299,44.3639
"Gundrak: Cave of Mamtoth",604,1891.84,832.169,176.669
"Gundrak: Den of Ssaratus",604,1894.58,652.713,176.666
"Drak'Tharon Keep: Hall of Departure",600,-517.343,-487.976,11.01
"Halls of Stone: Hall of High Fathers",599,1153.24,806.164,195.937
"The Oculus: Band of Variance",578,1048.16,1108.3,361.07
"The Nexus Zone: The Nexus",576,145.87,-10.554,-16.636
"Utgarde Pinnacle: Utgarde Pinnacle",575,584.117,-327.974,110.138
"Utgarde Keep: Utgarde Keep",574,153.789,-86.548,12.551
"The Culling of Stratholme",595,1431.1,556.92,36.69
"Ahn'Qiraj - Backlands",1,-9479,1783,49.94
"Blackwing Lair Outside",469,-7394.303711,-1074.987549,589.391235
"Deadmines Strange Place",36,-1464.339,500.941,0
